"movieId","userId","rating","title","genres"
"60040",213,3.5,"Incredible Hulk, The (2008)","Action|Sci-Fi"
"60069",213,2,"WALL·E (2008)","Adventure|Animation|Children|Romance|Sci-Fi"
"60072",213,2.5,"Wanted (2008)","Action|Thriller"
"60074",213,3.5,"Hancock (2008)","Action|Adventure|Comedy|Crime|Fantasy"
"60397",213,1.5,"Mamma Mia! (2008)","Comedy|Musical|Romance"
"60514",213,2.5,"Journey to the Center of the Earth (2008)","Action|Adventure|Sci-Fi"
"60516",213,2.5,"Meet Dave (2008)","Adventure|Children|Comedy|Romance|Sci-Fi"
"60937",213,3.5,"Mummy: Tomb of the Dragon Emperor, The (2008)","Action|Adventure|Fantasy|Thriller"
"61323",213,0.5,"Burn After Reading (2008)","Comedy|Crime|Drama"
"61350",213,2.5,"Babylon A.D. (2008)","Action|Adventure|Sci-Fi|Thriller"
"61705",213,1.5,"Lakeview Terrace (2008)","Drama|Thriller"
"61729",213,2,"Ghost Town (2008)","Comedy|Fantasy|Romance"
"62081",213,4,"Eagle Eye (2008)","Action|Crime|Thriller|IMAX"
"63853",213,2.5,"Australia (2008)","Adventure|Drama|War|Western"
"63859",213,2.5,"Bolt (2008)","Action|Adventure|Animation|Children|Comedy"
"63992",213,1.5,"Twilight (2008)","Drama|Fantasy|Romance|Thriller"
"64030",213,3,"Transporter 3 (2008)","Action|Adventure|Crime|Thriller"
"64116",213,1,"Igor (2008)","Animation|Comedy"
"64497",213,4,"Day the Earth Stood Still, The (2008)","Drama|Sci-Fi|Thriller|IMAX"
"64957",213,2,"Curious Case of Benjamin Button, The (2008)","Drama|Fantasy|Mystery|Romance"
"67197",213,1.5,"Knowing (2009)","Action|Drama|Mystery|Sci-Fi|Thriller"
"67408",213,4,"Monsters vs. Aliens (2009)","Animation|Sci-Fi|IMAX"
"68135",213,2.5,"17 Again (2009)","Comedy|Drama"
"68319",213,3,"X-Men Origins: Wolverine (2009)","Action|Sci-Fi|Thriller"
"68358",213,5,"Star Trek (2009)","Action|Adventure|Sci-Fi|IMAX"
"68554",213,3.5,"Angels & Demons (2009)","Crime|Drama|Mystery|Thriller"
"68791",213,3.5,"Terminator Salvation (2009)","Action|Adventure|Sci-Fi|Thriller"
"68793",213,3,"Night at the Museum: Battle of the Smithsonian (2009)","Action|Comedy|IMAX"
"68848",213,1.5,"Brothers Bloom, The (2008)","Adventure|Comedy|Crime|Romance"
"69805",213,2.5,"Librarian, The: The Curse of the Judas Chalice (2008)","Action|Adventure|Fantasy"
"69844",213,3.5,"Harry Potter and the Half-Blood Prince (2009)","Adventure|Fantasy|Mystery|Romance|IMAX"
"69951",213,2,"Imaginarium of Doctor Parnassus, The (2009)","Drama|Fantasy"
"70599",213,1.5,"Time Traveler's Wife, The (2009)","Drama|Romance|Sci-Fi"
"70697",213,1,"G-Force (2009)","Action|Adventure|Children|Fantasy"
"71520",213,2,"Invention of Lying, The (2009)","Comedy"
"71530",213,2.5,"Surrogates (2009)","Action|Sci-Fi|Thriller"
"72209",213,4,"Astro Boy (2009)","Action|Animation|Children|Sci-Fi"
"72378",213,4,"2012 (2009)","Action|Drama|Sci-Fi|Thriller"
"72919",213,2.5,"Did You Hear About the Morgans? (2009)","Comedy|Crime|Drama|Romance"
"72998",213,5,"Avatar (2009)","Action|Adventure|Sci-Fi|IMAX"
"73015",213,2,"Its Complicated (2009),Comedy|Romance
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
73023,Crazy Heart (2009),Drama|Romance
73042,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical
73101,Looking for Eric (2009),Comedy|Drama|Fantasy
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy
73168,Carriers (2009),Drama|Horror|Thriller
73211,Pontypool (2008),Horror|Thriller
73266,Youth in Revolt (2009),Comedy|Drama|Romance
73268,Daybreakers (2010),Action|Drama|Horror|Thriller
73276,""Age of Stupid, The (2009)"",Documentary
73290,Hachiko: A Dogs Story (a.k.a. Hachi: A Dogs Tale) (2009),Drama
73319,Leap Year (2010),Comedy|Romance
73321,""Book of Eli, The (2010)"",Action|Adventure|Drama
73323,""Girl Who Kicked the Hornets Nest"," The (Luftslottet som sprängdes) (2009),Action|Crime|Mystery
73344,Prophet"
"78041",213,3,"Killers (2010)","Action|Comedy"
"78105",213,4,"Prince of Persia: The Sands of Time (2010)","Action|Adventure|Fantasy|Romance|IMAX"
"78264",213,2,"Back-up Plan, The (2010)","Comedy|Romance"
"78266",213,1.5,"Splice (2009)","Horror|Sci-Fi|Thriller"
"78499",213,3,"Toy Story 3 (2010)","Adventure|Animation|Children|Comedy|Fantasy|IMAX"
"80489",213,2,"Town, The (2010)","Crime|Drama|Thriller"
"82095",213,2.5,"Skyline (2010)","Sci-Fi|Thriller"
"82202",213,4,"Tourist, The (2010)","Drama|Thriller"
"82461",213,1,"Tron: Legacy (2010)","Action|Adventure|Sci-Fi|IMAX"
"83132",213,2.5,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)","Animation|Children|Fantasy"
"112852",213,5,"Guardians of the Galaxy (2014)","Action|Adventure|Sci-Fi"
"8830",216,2,"Anacondas: The Hunt for the Blood Orchid (2004)","Adventure|Drama|Horror|Sci-Fi|Thriller"
"8961",219,3.5,"Incredibles, The (2004)","Action|Adventure|Animation|Children|Comedy"
"33615",219,3,"Madagascar (2005)","Adventure|Animation|Children|Comedy"
"33794",219,5,"Batman Begins (2005)","Action|Crime|IMAX"
"8865",226,3,"Sky Captain and the World of Tomorrow (2004)","Action|Adventure|Sci-Fi"
"37853",226,3.5,"Into the Blue (2005)","Action|Adventure|Crime|Thriller"
"50802",226,4,"Because I Said So (2007)","Comedy|Drama|Romance"
"50804",226,1.5,"Hannibal Rising (2007)","Drama|Horror|Thriller"
"62081",226,2,"Eagle Eye (2008)","Action|Crime|Thriller|IMAX"
"63113",226,4,"Quantum of Solace (2008)","Action|Adventure|Thriller"
"64716",226,4.5,"Seven Pounds (2008)","Drama"
"8961",228,4,"Incredibles, The (2004)","Action|Adventure|Animation|Children|Comedy"
"33794",228,4,"Batman Begins (2005)","Action|Crime|IMAX"
"68358",228,3.5,"Star Trek (2009)","Action|Adventure|Sci-Fi|IMAX"
"112852",228,5,"Guardians of the Galaxy (2014)","Action|Adventure|Sci-Fi"
"63082",229,4.5,"Slumdog Millionaire (2008)","Crime|Drama|Romance"
"8873",230,3.5,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)","Adventure|Drama"
"8874",230,5,"Shaun of the Dead (2004)","Comedy|Horror"
"8949",230,3.5,"Sideways (2004)","Comedy|Drama|Romance"
"27878",230,4,"Born into Brothels (2004)","Documentary"
"33166",230,4,"Crash (2004)","Crime|Drama"
"33171",230,4,"Mysterious Skin (2004)","Drama|Mystery"
"36529",230,2.5,"Lord of War (2005)","Action|Crime|Drama|Thriller|War"
"38061",230,5,"Kiss Kiss Bang Bang (2005)","Comedy|Crime|Mystery|Thriller"
"38886",230,5,"Squid and the Whale, The (2005)","Comedy|Drama"
"61323",230,5,"Burn After Reading (2008)","Comedy|Crime|Drama"
"69757",230,4,"(500) Days of Summer (2009)","Comedy|Drama|Romance"
"72998",230,2,"Avatar (2009)","Action|Adventure|Sci-Fi|IMAX"
"80463",230,4.5,"Social Network, The (2010)","Drama"
"8464",234,3.5,"Super Size Me (2004)","Comedy|Documentary|Drama"
"8961",234,3,"Incredibles, The (2004)","Action|Adventure|Animation|Children|Comedy"
"33493",234,3.5,"Star Wars: Episode III - Revenge of the Sith (2005)","Action|Adventure|Sci-Fi"
"33794",234,4,"Batman Begins (2005)","Action|Crime|IMAX"
"37729",234,3.5,"Corpse Bride (2005)","Animation|Comedy|Fantasy|Musical|Romance"
"38038",234,2,"Wallace & Gromit in The Curse of the Were-Rabbit (2005)","Adventure|Animation|Children|Comedy"
"60040",234,1.5,"Incredible Hulk, The (2008)","Action|Sci-Fi"
"25952",236,4.5,"Letter to Three Wives, A (1949)","Comedy|Drama"
"27721",236,3.5,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)","Drama|Mystery|Romance|War"
"27801",236,0.5,"Ong-Bak: The Thai Warrior (Ong Bak) (2003)","Action|Thriller"
"31437",236,4,"Nobody Knows (Dare mo shiranai) (2004)","Drama"
"8464",238,2,"Super Size Me (2004)","Comedy|Documentary|Drama"
"27815",238,3,"Chorus, The (Choristes, Les) (2004)","Drama"
"31685",238,4.5,"Hitch (2005)","Comedy|Romance"
"33145",238,3,"Lot Like Love, A (2005)","Comedy|Drama|Romance"
"33679",238,3.5,"Mr. & Mrs. Smith (2005)","Action|Adventure|Comedy|Romance"
"34162",238,4,"Wedding Crashers (2005)","Comedy|Romance"
"40629",238,4,"Pride & Prejudice (2005)","Drama|Romance"
"50872",238,4,"Ratatouille (2007)","Animation|Children|Drama"
"60950",238,4,"Vicky Cristina Barcelona (2008)","Comedy|Drama|Romance"
"63082",238,4,"Slumdog Millionaire (2008)","Crime|Drama|Romance"
"64969",238,3,"Yes Man (2008)","Comedy"
"67788",238,2.5,"Confessions of a Shopaholic (2009)","Comedy|Romance"
"69757",238,4,"(500) Days of Summer (2009)","Comedy|Drama|Romance"
"72011",238,2.5,"Up in the Air (2009)","Drama|Romance"
"72998",238,2.5,"Avatar (2009)","Action|Adventure|Sci-Fi|IMAX"
"80549",238,5,"Easy A (2010)","Comedy|Romance"
"8464",240,4,"Super Size Me (2004)","Comedy|Documentary|Drama"
"8833",240,4,"Vanity Fair (2004)","Drama|Romance"
"8865",240,4,"Sky Captain and the World of Tomorrow (2004)","Action|Adventure|Sci-Fi"
"8879",240,4.5,"Murder on the Orient Express (1974)","Crime|Mystery|Thriller"
"8917",240,4.5,"Team America: World Police (2004)","Action|Adventure|Animation|Comedy"
" 31. august) (2011),Drama
91077,Descendants",242,4," The (2011),Comedy|Drama
91094,Muppets"," The (2011),Children|Comedy|Musical
91104,Twilight Saga: Breaking Dawn - Part 1"
"8464",243,3,"Super Size Me (2004)","Comedy|Documentary|Drama"
"33493",243,5,"Star Wars: Episode III - Revenge of the Sith (2005)","Action|Adventure|Sci-Fi"
"8917",244,2,"Team America: World Police (2004)","Action|Adventure|Animation|Comedy"
"31685",244,2,"Hitch (2005)","Comedy|Romance"
"31696",244,1.5,"Constantine (2005)","Action|Fantasy|Horror|Thriller"
"33004",244,5,"Hitchhiker's Guide to the Galaxy, The (2005)","Adventure|Comedy|Sci-Fi"
"34162",244,4,"Wedding Crashers (2005)","Comedy|Romance"
"34319",244,3.5,"Island, The (2005)","Action|Sci-Fi|Thriller"
"35836",244,5,"40-Year-Old Virgin, The (2005)","Comedy|Romance"
"39183",244,0.5,"Brokeback Mountain (2005)","Drama|Romance"
"41569",244,4,"King Kong (2005)","Action|Adventure|Drama|Fantasy|Thriller"
"30707",250,4.5,"Million Dollar Baby (2004)","Drama"
"31685",250,4.5,"Hitch (2005)","Comedy|Romance"
"31696",250,4.5,"Constantine (2005)","Action|Fantasy|Horror|Thriller"
"32031",250,4,"Robots (2005)","Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX"
"33615",250,5,"Madagascar (2005)","Adventure|Animation|Children|Comedy"
"33660",250,4,"Cinderella Man (2005)","Drama|Romance"
"33679",250,4,"Mr. & Mrs. Smith (2005)","Action|Adventure|Comedy|Romance"
"34048",250,4,"War of the Worlds (2005)","Action|Adventure|Sci-Fi|Thriller"
"34319",250,4.5,"Island, The (2005)","Action|Sci-Fi|Thriller"
"35836",250,4,"40-Year-Old Virgin, The (2005)","Comedy|Romance"
"36708",250,4,"Family Guy Presents Stewie Griffin: The Untold Story (2005)","Adventure|Animation|Comedy"
"38061",250,4,"Kiss Kiss Bang Bang (2005)","Comedy|Crime|Mystery|Thriller"
"41569",250,4,"King Kong (2005)","Action|Adventure|Drama|Fantasy|Thriller"
"41571",250,4.5,"Memoirs of a Geisha (2005)","Drama|Romance"
"42011",250,3.5,"Fun with Dick and Jane (2005)","Comedy|Crime"
"50872",250,4,"Ratatouille (2007)","Animation|Children|Drama"
"52975",250,4,"Hairspray (2007)","Comedy|Drama|Musical"
"53000",250,3,"28 Weeks Later (2007)","Horror|Sci-Fi|Thriller"
"53121",250,4.5,"Shrek the Third (2007)","Adventure|Animation|Children|Comedy|Fantasy"
"53125",250,4,"Pirates of the Caribbean: At Worlds End (2007),Action|Adventure|Comedy|Fantasy
53129,Mr. Brooks (2007),Crime|Drama|Thriller
53133,Gracie (2007),Drama
53138,""Librarian: Return to King Solomons Mines"," The (2006),Action|Adventure|Fantasy
53189,Eagle vs Shark (2007),Comedy
53207,88 Minutes (2008),Crime|Drama|Mystery|Thriller
53318,Cashback (2006),Comedy|Drama|Romance
53322,Ocean's Thirteen (2007),Crime|Thriller
53326,Them (Ils) (2006),Horror
53435,Hostel: Part II (2007),Crime|Horror|Thriller
53447,Paranoid Park (2007),Crime|Drama
53460,Surf's Up (2007),Animation|Children|Comedy
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
53466,Nancy Drew (2007),Adventure|Crime|Thriller
53468,Fido (2006),Comedy|Horror|Thriller
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
53550,Rescue Dawn (2006),Action|Adventure|Drama|War
53737,Night of the Generals"
"58025",250,3,"Jumper (2008)","Action|Adventure|Drama|Sci-Fi|Thriller"
"60037",250,3,"Happening, The (2008)","Drama|Sci-Fi|Thriller"
"60069",250,5,"WALL·E (2008)","Adventure|Animation|Children|Romance|Sci-Fi"
"60074",250,3.5,"Hancock (2008)","Action|Adventure|Comedy|Crime|Fantasy"
"60126",250,4,"Get Smart (2008)","Action|Comedy"
"60397",250,3.5,"Mamma Mia! (2008)","Comedy|Musical|Romance"
"60950",250,3.5,"Vicky Cristina Barcelona (2008)","Comedy|Drama|Romance"
"61132",250,4,"Tropic Thunder (2008)","Action|Adventure|Comedy|War"
"61323",250,4.5,"Burn After Reading (2008)","Comedy|Crime|Drama"
"62999",250,4.5,"Madagascar: Escape 2 Africa (2008)","Action|Adventure|Animation|Children|Comedy|IMAX"
"64034",250,4,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)","Drama|War"
"64957",250,4,"Curious Case of Benjamin Button, The (2008)","Drama|Fantasy|Mystery|Romance"
"64969",250,4,"Yes Man (2008)","Comedy"
"65130",250,3,"Revolutionary Road (2008)","Drama|Romance"
"68157",250,5,"Inglourious Basterds (2009)","Action|Drama|War"
"68319",250,3.5,"X-Men Origins: Wolverine (2009)","Action|Sci-Fi|Thriller"
"68358",250,4,"Star Trek (2009)","Action|Adventure|Sci-Fi|IMAX"
"72641",250,4,"Blind Side, The  (2009)","Drama"
"72998",250,5,"Avatar (2009)","Action|Adventure|Sci-Fi|IMAX"
"112852",250,3.5,"Guardians of the Galaxy (2014)","Action|Adventure|Sci-Fi"
"139385",250,4,"The Revenant (2015)","Adventure|Drama"
"150548",250,4.5,"Sherlock: The Abominable Bride (2016)","Action|Crime|Drama|Mystery|Thriller"
"152081",250,5,"Zootopia (2016)","Action|Adventure|Animation|Children|Comedy"
"31685",251,4.5,"Hitch (2005)","Comedy|Romance"
"33004",251,4,"Hitchhiker's Guide to the Galaxy, The (2005)","Adventure|Comedy|Sci-Fi"
"34405",251,3,"Serenity (2005)","Action|Adventure|Sci-Fi"
"37729",251,5,"Corpse Bride (2005)","Animation|Comedy|Fantasy|Musical|Romance"
"40815",251,4.5,"Harry Potter and the Goblet of Fire (2005)","Adventure|Fantasy|Thriller|IMAX"
"40819",251,4,"Walk the Line (2005)","Drama|Musical|Romance"
"53125",251,4,"Pirates of the Caribbean: At Worlds End (2007),Action|Adventure|Comedy|Fantasy
53129,Mr. Brooks (2007),Crime|Drama|Thriller
53133,Gracie (2007),Drama
53138,""Librarian: Return to King Solomons Mines"," The (2006),Action|Adventure|Fantasy
53189,Eagle vs Shark (2007),Comedy
53207,88 Minutes (2008),Crime|Drama|Mystery|Thriller
53318,Cashback (2006),Comedy|Drama|Romance
53322,Ocean's Thirteen (2007),Crime|Thriller
53326,Them (Ils) (2006),Horror
53435,Hostel: Part II (2007),Crime|Horror|Thriller
53447,Paranoid Park (2007),Crime|Drama
53460,Surf's Up (2007),Animation|Children|Comedy
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
53466,Nancy Drew (2007),Adventure|Crime|Thriller
53468,Fido (2006),Comedy|Horror|Thriller
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
53550,Rescue Dawn (2006),Action|Adventure|Drama|War
53737,Night of the Generals"
"68358",251,4.5,"Star Trek (2009)","Action|Adventure|Sci-Fi|IMAX"
"72356",251,5,"Partly Cloudy (2009)","Animation|Children|Comedy|Fantasy"
"72641",251,5,"Blind Side, The  (2009)","Drama"
"72998",251,3.5,"Avatar (2009)","Action|Adventure|Sci-Fi|IMAX"
"78469",251,3.5,"A-Team, The (2010)","Action|Comedy|Thriller"
"112852",251,4,"Guardians of the Galaxy (2014)","Action|Adventure|Sci-Fi"
"134853",251,5,"Inside Out (2015)","Adventure|Animation|Children|Comedy|Drama|Fantasy"
"8961",253,4,"Incredibles, The (2004)","Action|Adventure|Animation|Children|Comedy"
"37739",253,3.5,"Greatest Game Ever Played, The (2005)","Drama"
"41566",253,4.5,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)","Adventure|Children|Fantasy"
" 31. august) (2011),Drama
91077,Descendants",254,3," The (2011),Comedy|Drama
91094,Muppets"," The (2011),Children|Comedy|Musical
91104,Twilight Saga: Breaking Dawn - Part 1"
"8860",255,3,"Cellular (2004)","Action|Crime|Drama|Mystery|Thriller"
"8873",255,5,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)","Adventure|Drama"
"8910",255,4.5,"I Heart Huckabees (2004)","Comedy"
"8948",255,3,"Alfie (2004)","Comedy|Drama|Romance"
"8949",255,3.5,"Sideways (2004)","Comedy|Drama|Romance"
"8985",255,1,"Blade: Trinity (2004)","Action|Fantasy|Horror|Thriller"
"25805",255,5,"Atalante, L' (1934)","Comedy|Drama|Romance"
"27815",255,4.5,"Chorus, The (Choristes, Les) (2004)","Drama"
"31956",255,2.5,"5x2 (2004)","Drama|Romance"
"32587",255,5,"Sin City (2005)","Action|Crime|Film-Noir|Mystery|Thriller"
"33164",255,1,"House of Wax (2005)","Horror|Thriller"
"33660",255,3,"Cinderella Man (2005)","Drama|Romance"
"33679",255,3,"Mr. & Mrs. Smith (2005)","Action|Adventure|Comedy|Romance"
"34437",255,4.5,"Broken Flowers (2005)","Comedy|Drama"
"36401",255,3.5,"Brothers Grimm, The (2005)","Comedy|Fantasy|Horror|Thriller"
"37729",255,4.5,"Corpse Bride (2005)","Animation|Comedy|Fantasy|Musical|Romance"
"38798",255,3,"In Her Shoes (2005)","Comedy|Drama"
"39183",255,4.5,"Brokeback Mountain (2005)","Drama|Romance"
"40819",255,3,"Walk the Line (2005)","Drama|Musical|Romance"
"41566",255,3,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)","Adventure|Children|Fantasy"
"41571",255,2.5,"Memoirs of a Geisha (2005)","Drama|Romance"
"42015",255,3,"Casanova (2005)","Action|Adventure|Comedy|Drama|Romance"
"50954",255,3.5,"Its a Boy Girl Thing (2006),Comedy|Romance
51044,Magical Mystery Tour (1967),Comedy|Musical
51077,Ghost Rider (2007),Action|Fantasy|Thriller
51080,Breach (2007),Drama|Thriller
51084,Music and Lyrics (2007),Comedy|Romance
51086,""Number 23, The (2007)"",Drama|Mystery|Thriller
51088,Reno 911!: Miami (2007),Comedy
51091,Black Snake Moan (2006),Drama
51094,Gray Matters (2006),Comedy|Drama|Romance
51127,loudQUIETloud: A Film About the Pixies (2006),Documentary
51174,Factory Girl (2006),Drama
51207,Street Trash (1987),Comedy|Horror
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
51277,""36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) (1978)"",Action|Adventure
51304,Karla (2006),Crime|Drama|Thriller
51357,Citizen X (1995),Crime|Drama|Thriller
51372,""""""Great Performances"""" Cats (1998)"",Musical
51380,""Canterbury Tales, The (I racconti di Canterbury) (1972)"",Comedy|Drama
51412,Next (2007),Action|Sci-Fi|Thriller
51418,Breaking and Entering (2006),Drama
51471,Amazing Grace (2006),Drama|Romance
51540,Zodiac (2007),Crime|Drama|Thriller
51575,Wild Hogs (2007),Adventure|Comedy
51662,300 (2007),Action|Fantasy|War|IMAX
51698,""Last Mimzy, The (2007)"",Adventure|Children|Sci-Fi
51705,Priceless (Hors de prix) (2006),Comedy|Romance
51709,""Host, The (Gwoemul) (2006)"",Comedy|Drama|Horror|Sci-Fi|Thriller
51773,""America, America (1963)"",Drama
51834,Becoming Jane (2007),Drama|Romance
51884,""Namesake, The (2006)"",Drama|Romance
51925,Premonition (2007),Drama|Fantasy|Mystery|Thriller
51927,Dead Silence (2007),Horror|Mystery|Thriller
51931,Reign Over Me (2007),Drama
51935,Shooter (2007),Action|Drama|Thriller
51937,""Hills Have Eyes II, The (2007)"",Horror|Thriller
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy
52241,""Lookout, The (2007)"",Crime|Drama|Thriller
52245,Blades of Glory (2007),Comedy|Romance
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
52378,No Way Out (1950),Drama|Film-Noir
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical
52456,Perfect Stranger (2007),Crime|Drama|Mystery|Thriller
52458,Disturbia (2007),Drama|Thriller
52460,Pathfinder (2007),Action|Adventure|Drama|Thriller|War
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
52528,Tristana (1970),Drama
52545,Puccini for Beginners (2006),Comedy|Romance
52579,""Vie en Rose, La (Môme, La) (2007)"",Drama|Musical
52604,Fracture (2007),Crime|Drama|Mystery|Thriller
52606,Big Nothing (2006),Comedy|Crime|Thriller
52617,Woman on the Beach (Haebyeonui yeoin) (2006),Comedy|Drama
52644,Vacancy (2007),Horror|Thriller
52666,Bennys Video (1992)","Drama|Horror"
"61323",255,5,"Burn After Reading (2008)","Comedy|Crime|Drama"
"63062",255,3.5,"Changeling (2008)","Crime|Drama|Mystery"
"63853",255,2.5,"Australia (2008)","Adventure|Drama|War|Western"
"64839",255,4.5,"Wrestler, The (2008)","Drama"
"64957",255,4,"Curious Case of Benjamin Button, The (2008)","Drama|Fantasy|Mystery|Romance"
"8484",257,3.5,"Human Condition I, The (Ningen no joken I) (1959)","Drama|War"
"8961",257,2.5,"Incredibles, The (2004)","Action|Adventure|Animation|Children|Comedy"
"25771",257,3,"Andalusian Dog, An (Chien andalou, Un) (1929)","Fantasy"
"27728",257,3.5,"Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004)","Action|Animation|Drama|Sci-Fi|Thriller"
"27731",257,3,"Cat Returns, The (Neko no ongaeshi) (2002)","Adventure|Animation|Children|Fantasy"
"32587",257,1,"Sin City (2005)","Action|Crime|Film-Noir|Mystery|Thriller"
"52885",257,4,"Paprika (Papurika) (2006)","Animation|Mystery|Sci-Fi"
"64614",257,3.5,"Gran Torino (2008)","Crime|Drama"
"64695",257,3,"Sword of the Stranger (Sutorejia: Mukô hadan) (2007)","Action|Adventure|Animation"
"64993",257,3.5,"5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007)","Animation|Drama|Romance"
"70533",257,4,"Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007)","Action|Animation|Sci-Fi"
"82459",257,3.5,"True Grit (2010)","Western"
"33493",260,5,"Star Wars: Episode III - Revenge of the Sith (2005)","Action|Adventure|Sci-Fi"
"8464",262,2,"Super Size Me (2004)","Comedy|Documentary|Drama"
"8477",262,3.5,"Jetée, La (1962)","Romance|Sci-Fi"
"8848",262,2,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)","Drama"
"8873",262,2.5,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)","Adventure|Drama"
"8874",262,5,"Shaun of the Dead (2004)","Comedy|Horror"
"8906",262,3.5,"Cannibal Holocaust (1980)","Horror"
"8947",262,2.5,"Grudge, The (2004)","Horror|Mystery|Thriller"
"8950",262,3,"The Machinist (2004)","Drama|Mystery|Thriller"
"25771",262,3.5,"Andalusian Dog, An (Chien andalou, Un) (1929)","Fantasy"
"25774",262,3,"Golden Age, The (Âge d'Or, L') (1930)","Comedy|Drama|Romance"
"25807",262,3,"Black Cat, The (1934)","Adventure|Crime|Horror|Thriller"
"27721",262,2.5,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)","Drama|Mystery|Romance|War"
"27772",262,3,"Ju-on: The Grudge (2002)","Horror"
"27773",262,4,"Old Boy (2003)","Mystery|Thriller"
"27784",262,2,"One Missed Call (Chakushin ari) (2003)","Horror|Mystery"
"27798",262,1,"Ju-on: The Grudge 2 (2003)","Horror"
"30745",262,2.5,"Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003)","Comedy|Crime|Drama|Horror|Mystery"
"30783",262,3,"Blood and Black Lace (Sei donne per lassassino) (1964),Horror|Thriller
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
30803,3-Iron (Bin-jip) (2004),Drama|Romance
30810,""Life Aquatic with Steve Zissou, The (2004)"",Adventure|Comedy|Fantasy
30812,""Aviator, The (2004)"",Drama
30816,""Phantom of the Opera, The (2004)"",Drama|Musical|Romance
30818,Beyond the Sea (2004),Drama|Musical
30820,""Woodsman, The (2004)"",Drama
30822,In Good Company (2004),Comedy|Drama
30825,Meet the Fockers (2004),Comedy
30846,""Assassination of Richard Nixon, The (2004)"",Crime|Drama|Thriller
30848,""Love Song for Bobby Long, A (2004)"",Drama
30850,""Merchant of Venice, The (2004)"",Drama
30867,Kamikaze Girls (Shimotsuma monogatari) (2004),Comedy
30883,Fat Albert (2004),Comedy|Fantasy
30892,In the Realms of the Unreal (2004),Animation|Documentary
30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller
30898,""Upside of Anger, The (2005)"",Comedy|Drama|Romance
31000,Sweet Liberty (1986),Comedy
31026,""Phantom of the Opera, The (1989)"",Drama|Horror|Musical
31035,Testament (1983),Drama
31101,Stander (2003),Action|Crime|Drama
31104,Hester Street (1975),Drama
31109,""Bigamist, The (1953)"",Drama
31114,Imaginary Heroes (2004),Comedy|Drama
31116,Sergeant York (1941),Drama|War
31150,Wizards (1977),Animation|Fantasy|Sci-Fi|War
31156,Abbott and Costello Meet the Invisible Man (1951),Comedy|Sci-Fi
31162,""Life and Death of Peter Sellers, The (2004)"",Comedy|Drama
31184,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi
31193,""Many Adventures of Winnie the Pooh, The (1977)"",Animation|Children|Musical
31221,Elektra (2005),Action|Adventure|Crime|Drama
31225,Coach Carter (2005),Drama
31270,Shivers (They Came from Within) (1975),Drama|Horror|Sci-Fi
31284,""Star Is Born, A (1976)"",Drama|Musical|Romance
31290,Beastmaster 2: Through the Portal of Time (1991),Action|Adventure|Fantasy|Sci-Fi
31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller
31374,Hobsons Choice (1954)","Comedy|Drama|Romance"
